2.8000,-100.1487321700
2.8100,-100.1490611700
2.8200,-100.1493907900
2.8300,-100.1497208700
2.8400,-100.1500512600
2.8500,-100.1503818100
2.8600,-100.1507123600
2.8700,-100.1510427700
2.8800,-100.1513729200
2.8900,-100.1517026600
2.9000,-100.1520318800
2.9100,-100.1523605300
2.9200,-100.1526883400
2.9300,-100.1530152700
2.9400,-100.1533412100
2.9500,-100.1536660600
2.9600,-100.1539897100
2.9700,-100.1543120600
2.9800,-100.1546330300
2.9900,-100.1549525300
3.0000,-100.1552704800
3.0100,-100.1555867800
3.0200,-100.1559013700
3.0300,-100.1562141700
3.0400,-100.1565251500
3.0500,-100.1568341600
3.0600,-100.1571411900
3.0700,-100.1574461600
3.0800,-100.1577490900
3.0900,-100.1580497900
3.1000,-100.1583482800
3.1100,-100.1586445100
3.1200,-100.1589384300
3.1300,-100.1592300100
3.1400,-100.1595191900
3.1500,-100.1598059400
3.1600,-100.1600902400
3.1700,-100.1603719800
3.1800,-100.1606512400
3.1900,-100.1609277800
3.2000,-100.1612018700
3.2100,-100.1614733800
3.2200,-100.1617422700
3.2300,-100.1620085200
3.2400,-100.1622721100
3.2500,-100.1625330200
3.2600,-100.1627912300
3.2700,-100.1630467200
3.2800,-100.1632995000
3.2900,-100.1635494900
3.3000,-100.1637967400
3.3100,-100.1640412500
3.3200,-100.1642830000
3.3300,-100.1645220000
3.3400,-100.1647581900
3.3500,-100.1649917000
3.3600,-100.1652223500
3.3700,-100.1654503000
3.3800,-100.1656755100
3.3900,-100.1658979000
3.4000,-100.1661175700
3.4100,-100.1663345000
3.4200,-100.1665486600
3.4300,-100.1667601800
3.4400,-100.1669687400
3.4500,-100.1671747600
3.4600,-100.1673780700
3.4700,-100.1675786800
3.4800,-100.1677766100
3.4900,-100.1679718600
3.5000,-100.1681644600
3.5100,-100.1683544100
3.5200,-100.1685417300
3.5300,-100.1687264400
3.5400,-100.1689085400
3.5500,-100.1690880600
3.5600,-100.1692650100
3.5700,-100.1694394100
3.5800,-100.1696112700
3.5900,-100.1697807800
3.6000,-100.1699476100
3.6100,-100.1701120000
3.6200,-100.1702737800
3.6300,-100.1704333000
3.6400,-100.1705903400
3.6500,-100.1707449600
3.6600,-100.1708974100
3.6700,-100.1710473200
3.6800,-100.1711950800
3.6900,-100.1713404100
3.7000,-100.1714831800
3.7100,-100.1716238300
3.7200,-100.1717622700
3.7300,-100.1718984700
3.7400,-100.1720324800
3.7500,-100.1721642900
3.7600,-100.1722939300
3.7700,-100.1724214400
3.7800,-100.1725468200
3.7900,-100.1726701100
3.8000,-100.1727913200
3.8100,-100.1729104700
3.8200,-100.1730275900
3.8300,-100.1731427100
3.8400,-100.1732558200
3.8500,-100.1733669800
3.8600,-100.1734762000
3.8700,-100.1735834900
3.8800,-100.1736888800
3.8900,-100.1737924100
3.9000,-100.1738940700
3.9100,-100.1739940900
3.9200,-100.1740919200
3.9300,-100.1741884900
3.9400,-100.1742826200
3.9500,-100.1743753400
3.9600,-100.1744663400
3.9700,-100.1745556300
3.9800,-100.1746432400
3.9900,-100.1747291900
4.0000,-100.1748135000
4.0100,-100.1748961900
4.0200,-100.1749772900
4.0300,-100.1750568100
4.0400,-100.1751347900
4.0500,-100.1752111500
4.0600,-100.1752860300
4.0700,-100.1753594400
4.0800,-100.1754313900
4.0900,-100.1755018900
4.1000,-100.1755709600
4.1100,-100.1756385800
4.1200,-100.1757048200
4.1300,-100.1757696900
4.1400,-100.1758332400
4.1500,-100.1758953100
4.1600,-100.1759562500
4.1700,-100.1760158400
4.1800,-100.1760742600
4.1900,-100.1761309200
4.2000,-100.1761866100
4.2100,-100.1762411000
4.2200,-100.1762944200
4.2300,-100.1763465700
4.2400,-100.1763972800
4.2500,-100.1764469900
4.2600,-100.1764955600
4.2700,-100.1765430000
4.2800,-100.1765893100
4.2900,-100.1766345300
4.3000,-100.1766786700
4.3100,-100.1767217300
4.3200,-100.1767637500
4.3300,-100.1768047200
4.3400,-100.1768446700
4.3500,-100.1768836200
4.3600,-100.1769215800
4.3700,-100.1769585500
4.3800,-100.1769945700
4.3900,-100.1770294300
4.4000,-100.1770637300
4.4100,-100.1770969900
4.4200,-100.1771292400
4.4300,-100.1771607400
4.4400,-100.1771913400
4.4500,-100.1772210100
4.4600,-100.1772497900
